price,desc,loc,bed,bath,gar,sizeFloor,sizeErf,area
720000,Apartment,Parklands,2,1,1,53,,blouberg
720000,Apartment,Parklands,2,1,1,56,,blouberg
720000,Apartment,Viking Village,2,1,,45,,northern-suburbs
720000,House,Beacon Valley,2,1,1,,,cape-flats
720000,House,Glenhaven,2,1,1,50,,northern-suburbs
720000,House,Woodlands,2,1,1,,112,cape-flats
720000,House,Morgenster,3,2,1,,242,cape-flats
725000,Apartment,Rugby,1,1,1,55,,milnerton
725000,Apartment,Anchorage Park,2,1,1,61,,strand-gordon
725000,Apartment,Buhrein,2,1,,51,,northern-suburbs
725000,Apartment,Buhrein,2,1,1,51,,northern-suburbs
725000,Apartment,Fairview Golf Estate,2,1,1,64,,strand-gordon
725000,Apartment,Somerset Forest,2,1,1,66,,somerset-west
725000,House,Buhrein,2,1,,,52,northern-suburbs
729000,Apartment,Brackenfell Central,2,1,1,57,,northern-suburbs
729000,Apartment,Parklands,2,1,1,53,,blouberg
730000,Apartment,Durbanville Central,1,1,,29,,northern-suburbs
730000,Apartment,Buhrein,2,1,1,50,,northern-suburbs
730000,Apartment,Parklands,2,1,,47,,blouberg
730000,Apartment,Parklands,2,1,1,,,blouberg
730000,Apartment,Parklands,2,1,1,53,,blouberg
730000,Apartment,Parklands,2,1,1,65,,blouberg
730000,Apartment,Whispering Pines,2,1,,66,,strand-gordon
730000,Apartment,Whispering Pines,2,1,1,,,strand-gordon
730000,Apartment,Whispering Pines,2,1,1,63,,strand-gordon
730000,House,Broadlands Village,3,1,,,202,strand-gordon
730000,House,Westridge,3,1,4,,222,cape-flats
734000,Apartment,Somerset Forest,2,1,1,,66,somerset-west
735000,House,Tafelsig,4,3,1,,300,cape-flats
739000,House,Tafelsig,4,2,1,,,cape-flats
740000,Apartment,Pinelands,1,1,1,38,,northern-suburbs
740000,Apartment,Gordons Bay Central,2,1,1,66,,strand-gordon
740000,Apartment,Parklands,2,1,1,56,,blouberg
740000,Apartment,Whispering Pines,2,1,1,,,strand-gordon
745000,Apartment,Pinelands,1,1,,38,,northern-suburbs
745000,Apartment,Brackenfell Central,2,1,,48,,northern-suburbs
745000,House,Rocklands,3,1,3,,200,cape-flats
749000,Apartment,Loevenstein,1,1,1,43,,northern-suburbs
749000,Apartment,Plumstead,1,1,,30,,southern-suburbs
749000,Apartment,Plumstead,1,1,1,,,southern-suburbs
749000,Apartment,Muizenberg,1,1,,,,southern-suburbs
749000,Apartment,Boston,2,1,1,60,,northern-suburbs
749000,Apartment,Boston,2,1,1,61,,northern-suburbs
749000,Apartment,Buhrein,2,1,1,50,,northern-suburbs
749000,Apartment,Parklands,2,1,1,,,blouberg
749000,Apartment,Viking Village,2,1,,47,,northern-suburbs
749000,House,Eastridge,3,1,3,,240,cape-flats
749000,House,Lentegeur,3,1,2,,226,cape-flats
749900,Apartment,Buhrein,2,1,1,50,,northern-suburbs
749900,Apartment,Fairview Golf Estate,2,1,1,64,,strand-gordon
749999,Apartment,Parklands,1,1,1,42,,blouberg
749999,Apartment,Parklands,1,1,1,48,,blouberg
749999,Apartment,Audas Estate,2,1,1,74,,somerset-west
749999,Apartment,Parklands,2,1,1,56,,blouberg
749999,Apartment,Parklands,2,1,1,59,,blouberg
749999,Apartment,Somerset West Central,2,1,,74,,somerset-west
750000,Apartment,Strand Central,2,0.5,2,,,strand-gordon
750000,Apartment,Loevenstein,1,1,1,43,,northern-suburbs
750000,Apartment,Plumstead,1,1,1,35,,southern-suburbs
750000,Apartment,Somerset West Central,1,1,2,72,,somerset-west
750000,Apartment,Sunnydale,1,1,1,,,southern-peninsula
750000,Apartment,Table View,1,1,1,28,,blouberg
750000,Apartment,Table View,1,1,1,34,,blouberg
750000,Apartment,Pinelands,1,1,1,38,,northern-suburbs
750000,Apartment,Anchorage Park,2,1,1,62,,strand-gordon
750000,Apartment,Bellrail,2,1,,79,,northern-suburbs
750000,Apartment,Brackenfell Central,2,1,1,,,northern-suburbs
750000,Apartment,Buhrein,2,1,1,50,,northern-suburbs
750000,Apartment,Buhrein,2,1,1,51,,northern-suburbs
750000,Apartment,Buhrein,2,1,1,52,,northern-suburbs
750000,Apartment,Fairview Golf Estate,2,1,1,64,,strand-gordon
750000,Apartment,Fairview Golf Estate,2,1,2,60,,strand-gordon
750000,Apartment,Gordons Bay Central,2,1,,58,,strand-gordon
750000,Apartment,Gordons Bay Central,2,1,1,44,,strand-gordon
750000,Apartment,Gordons Bay Central,2,1,1,63,,strand-gordon
750000,Apartment,Gordons Bay Central,2,1,1,71,,strand-gordon
750000,Apartment,Morgenster,2,1,2,55,,northern-suburbs
750000,Apartment,Parklands East,2,1,2,53,,blouberg
750000,Apartment,Parklands East,2,1,2,54,,blouberg
750000,Apartment,Parklands,2,1,,59,,blouberg
750000,Apartment,Parklands,2,1,1,,,blouberg
750000,Apartment,Rome,2,1,1,65,,strand-gordon
750000,Apartment,St Michaels,2,1,1,53,,northern-suburbs
750000,Apartment,Twin Palms,2,1,1,55,,strand-gordon
750000,Apartment,Viking Village,2,1,,49,,northern-suburbs
750000,Apartment,Viking Village,2,1,2,45,,northern-suburbs
750000,Apartment,Whispering Pines,2,1,1,66,,strand-gordon
750000,Apartment,Whispering Pines,2,1,2,76,,strand-gordon
750000,House,Westridge,2,1,3,,,cape-flats
750000,House,Woodlands,2,1,,,98,cape-flats
750000,Townhouse,Pinati,2,1,1,153,,cape-flats
750000,House,Khaya,3,1,4,,,cape-flats
750000,House,Mitchells Plain Central,3,1,,,151,cape-flats
750000,House,Westridge,3,1,2,,82,cape-flats
750000,Townhouse,Westridge,3,1,1,,129,cape-flats
750000,House,Khaya,3,2,2,,146,cape-flats
750000,House,Mitchells Plain Central,3,2,4,320,,cape-flats
750000,Apartment,Whispering Pines,2,,,66,,strand-gordon
755000,Apartment,Uitzicht,1,1,,34,,northern-suburbs
755000,Apartment,Buhrein,2,1,1,52,,northern-suburbs
755000,Apartment,Oakglen,2,1,1,48,,northern-suburbs
755000,Apartment,Parklands East,2,1,1,53,,blouberg
759000,Apartment,Strand South,1,0.5,1,35,,strand-gordon
759000,Apartment,Buhrein,1,1,1,,13979,northern-suburbs
759000,Apartment,Buhrein,2,1,,,,northern-suburbs
759000,Apartment,Buhrein,2,1,,51,,northern-suburbs
759000,House,Broadlands Village,3,2,,70,,strand-gordon
760000,Apartment,Buhrein,2,1,1,51,,northern-suburbs
760000,Apartment,Parklands,2,1,1,49,,blouberg
760000,House,Westridge,3,1,4,,,cape-flats
760000,House,Broadlands Village,2.5,2,1,,203,strand-gordon
760000,Apartment,Wynberg,2,,1,,,southern-suburbs
765000,Apartment,Buhrein,1,1,1,46,,northern-suburbs
765000,Apartment,Buhrein,2,1,2,50,,northern-suburbs
765000,Apartment,Parklands,2,1,2,61,,blouberg
765000,Apartment,Rugby,2,1,1,51,,milnerton
765000,Apartment,Table View,3,1,,49,,blouberg
765000,House,Ikwezi Park,3,1,2,,,cape-flats
765000,House,Broadlands,3,2,2,,262,strand-gordon
769000,Apartment,Parklands,2,1,1,47,,blouberg
769000,House,Eastridge,3,1,,240,,cape-flats
769000,House,Broadlands Village,3,2,,70,,strand-gordon
770000,Apartment,Buhrein,2,1,1,51,,northern-suburbs
770000,Apartment,Gordons Bay Central,2,1,1,66,,strand-gordon
770000,Apartment,Uitzicht,2,1,1,49,,northern-suburbs
770000,Apartment,Fish Hoek,,1,,35,,southern-peninsula
770000,Apartment,Gordons Bay Central,2,2,1,74,,strand-gordon
773542,Apartment,Wynberg,2,1,,55,,southern-suburbs
774999,Apartment,Buhrein,2,1,1,53,,northern-suburbs
775000,Apartment,Table View,1,1,,34,,blouberg
775000,Apartment,Buhrein,2,1,,51,,northern-suburbs
775000,Apartment,Ferndale,2,1,1,54,,northern-suburbs
775000,Apartment,Strand Central,2,1,1,98,,strand-gordon
775000,Townhouse,Whispering Pines,2,1,1,67,,strand-gordon
775000,House,Westridge,3,1,2,,,cape-flats
779000,Apartment,Durbanville Central,1,1,,35,,northern-suburbs
779000,Apartment,Buhrein,2,1,,51,,northern-suburbs
779000,Apartment,Gordons Bay Central,2,1,,66,,strand-gordon
779000,Apartment,Whispering Pines,2,1,1,66,,strand-gordon
780000,Apartment,Bosbell,2,1,2,59,,northern-suburbs
780000,Apartment,Buhrein,2,1,1,,,northern-suburbs
780000,Apartment,Buhrein,2,1,1,50,,northern-suburbs
780000,Apartment,Buhrein,2,1,1,51,,northern-suburbs
780000,Apartment,Gants Plaza,2,1,1,125,,strand-gordon
780000,Apartment,Gordons Bay Central,2,1,1,60,,strand-gordon
780000,Apartment,Gordons Bay Central,2,1,1,66,,strand-gordon
780000,Apartment,Gordons Bay Central,2,1,1,70,,strand-gordon
780000,Apartment,Oakdale,2,1,1,59,,northern-suburbs
780000,Apartment,Parklands,2,1,1,,,blouberg
780000,Apartment,Parklands,2,1,1,59,,blouberg
780000,Apartment,Strand Central,2,1,,125,,strand-gordon
780000,Apartment,Strand Central,2,1,1,125,,strand-gordon
780000,Apartment,Uitzicht,2,1,,54,,northern-suburbs
780000,Apartment,Whispering Pines,2,1,1,65,,strand-gordon
780000,Apartment,Whispering Pines,2,1,1,66,,strand-gordon
780000,Apartment,Whispering Pines,2,1,1,70,,strand-gordon
780000,Apartment,Whispering Pines,2,1,2,,,strand-gordon
780000,Apartment,Wynberg,2,1,2,73,,southern-suburbs
780000,House,Phoenix,2,1,,,120,milnerton
780000,Townhouse,Summerville,2,1,,75,,northern-suburbs
780000,House,Rocklands,3,1,2,,149,cape-flats
780000,Apartment,Uitzicht,2,1.5,1,,,northern-suburbs
780000,Apartment,Parklands,2,2,1,62,,blouberg
780000,House,Morgans Village,3,2,2,,,cape-flats
780000,House,Weltevreden Valley,3,2,1,,,cape-flats
780000,House,Eastridge,4,2,1,,253,cape-flats
783000,Apartment,Gordons Bay Central,2,1,,60,,strand-gordon
785000,Apartment,Durbanville Central,1,1,,35,,northern-suburbs
785000,Apartment,Brackenfell Central,2,1,1,54,,northern-suburbs
785000,Apartment,Brooklyn,2,1,,50,,milnerton
785000,Apartment,Buhrein,2,1,1,50,,northern-suburbs
785000,Apartment,Whispering Pines,2,1,1,76,,strand-gordon
789000,Apartment,Buhrein,2,1,1,50,,northern-suburbs
789000,Apartment,Buhrein,2,1,1,53,,northern-suburbs
789000,Apartment,Rome,2,1,1,65,,strand-gordon
789000,Apartment,Tyger Valley,,2,2,51,,northern-suburbs
789827,Apartment,Pinelands,1,1,1,32,,northern-suburbs
790000,Apartment,Pinelands,1,1,,38,,northern-suburbs
790000,Apartment,Brooklyn,2,1,,50,,milnerton
790000,Apartment,Brooklyn,2,1,,54,,milnerton
790000,Apartment,Buhrein,2,1,1,51,,northern-suburbs
790000,Apartment,Gordons Bay Central,2,1,1,61,,strand-gordon
790000,Apartment,Gordons Bay Central,2,1,2,66,,strand-gordon
790000,Apartment,Oakglen,2,1,1,48,,northern-suburbs
790000,Apartment,Parklands,2,1,2,69,,blouberg
790000,Apartment,Whispering Pines,2,1,1,66,,strand-gordon
790000,House,Mandalay,2,1,2,,180,cape-flats
790000,House,Portlands,3,1,1,,176,cape-flats
790000,House,Woodlands,3,1,2,,180,cape-flats
795000,Apartment,Plumstead,1,1,1,52,,southern-suburbs
795000,Apartment,Southfield,1,1,1,67,,southern-suburbs
795000,Apartment,Buhrein,2,1,1,,,northern-suburbs
795000,Apartment,Kempenville,2,1,,,,northern-suburbs
795000,Apartment,Kempenville,2,1,,,65,northern-suburbs
795000,Apartment,Parklands,2,1,,63,,blouberg
795000,Apartment,Parklands,2,1,,64,,blouberg
795000,Apartment,Parklands,2,1,1,,,blouberg
795000,Apartment,Parklands,2,1,1,51,,blouberg
795000,Apartment,Parklands,2,1,1,53,,blouberg
795000,Apartment,Parklands,2,1,1,57,,blouberg
795000,Apartment,Whispering Pines,2,1,2,76,,strand-gordon
795000,Apartment,Wynberg,2,1,,72,,southern-suburbs
795000,House,Fish Hoek,2,1,2,,,southern-peninsula
795000,House,Phoenix,2,1,,,161,milnerton
795000,House,Grassy Park,3,1,3,,556,southern-suburbs
795000,House,Mandalay,3,1,1,,209,cape-flats
795000,House,Woodlands,3,1,1,,180,cape-flats
796000,Apartment,Strand North,1,1,,47,,strand-gordon
799000,Apartment,Kenwyn,1,1,,72,,southern-suburbs
799000,Apartment,Loevenstein,1,1,,43,,northern-suburbs
799000,Apartment,Loevenstein,1,1,1,43,,northern-suburbs
799000,Apartment,Oakglen,1,1,1,39,,northern-suburbs
799000,Apartment,Wynberg,1,1,1,,,southern-suburbs
799000,Apartment,Bosbell,2,1,1,58,,northern-suburbs
799000,Apartment,Brooklyn,2,1,1,,,milnerton
799000,Apartment,Buhrein,2,1,1,50,,northern-suburbs
799000,Apartment,Buhrein,2,1,1,58,,northern-suburbs
799000,Apartment,Gordons Bay Central,2,1,1,65,,strand-gordon
799000,Apartment,Oakglen,2,1,1,51,,northern-suburbs
799000,Apartment,Parklands,2,1,,64,,blouberg
799000,Apartment,Parklands,2,1,1,,,blouberg
799000,Apartment,Parklands,2,1,1,58,,blouberg
799000,Apartment,Parklands,2,1,1,63,,blouberg
799000,Apartment,Parklands,2,1,1,68,,blouberg
799000,Apartment,Pine Acres,2,1,,67,,strand-gordon
799000,Apartment,Table View,2,1,1,49,,blouberg
799000,Apartment,Twin Palms,2,1,1,56,,strand-gordon
799000,Apartment,Uitzicht,2,1,,58,,northern-suburbs
799000,Apartment,West Riding,2,1,1,,,blouberg
799000,House,Gustrouw,2,1,5,,325,strand-gordon
799000,House,Highlands Estate,2,1,,,,cape-flats
799000,House,Phoenix,2,1,,,120,milnerton
799000,Townhouse,Belmont Park,2,1,1,,89,northern-suburbs
799000,Townhouse,West Riding,2,1,2,,,blouberg
799000,House,Portlands,3,1,,176,,cape-flats
799000,House,Portlands,3,1,3,,168,cape-flats
799000,House,Westridge,3,1,2,,195,cape-flats
799000,Townhouse,Westridge,3,1,2,,172,cape-flats
799000,Apartment,Oakdale,2,1.5,1,73,,northern-suburbs
799000,Apartment,Admirals Park,2,2,1,78,,strand-gordon
799000,Apartment,Gordons Bay Central,2,2,1,78,,strand-gordon
799000,Apartment,Parklands,2,2,,62,,blouberg
799000,Apartment,Parklands,2,2,2,62,,blouberg
799000,House,Broadlands Village,3,2,,,202,strand-gordon
799000,House,Ilitha Park,3,2,1,,231,cape-flats
799500,Apartment,Table View,1,1,1,40,,blouberg
799900,Apartment,Buhrein,2,1,1,53,,northern-suburbs
799900,Apartment,Gordons Bay Central,2,1,1,66,,strand-gordon
799995,Apartment,Grassy Park,2,1,1,50,,southern-suburbs
799999,Apartment,Brooklyn,2,1,1,54,,milnerton
800000,Apartment,Southfield,1,1,1,71,,southern-suburbs
800000,Apartment,Kraaifontein East,2,1,1,49,,northern-suburbs
800000,Apartment,Parklands,2,1,1,66,,blouberg
800000,Apartment,Parklands,2,1,2,63,,blouberg
800000,Apartment,Strand Central,2,1,1,125,,strand-gordon
800000,Apartment,Twin Palms,2,1,1,56,,strand-gordon
800000,Apartment,Whispering Pines,2,1,1,66,,strand-gordon
800000,House,Fish Hoek,2,1,2,,,southern-peninsula
800000,Townhouse,Lotus River,2,1,1,,7488,southern-suburbs
800000,House,Firgrove,3,1,1,,312,somerset-west
800000,Apartment,Plumstead,,1,1,45,,southern-suburbs
800000,Apartment,Bridgetown,2,2,,60,,cape-flats
800000,Apartment,Strand North,3,,,162,,strand-gordon
805000,House,Westridge,3,1,2,,125,cape-flats
809000,Apartment,Admirals Park,2,2,2,78,,strand-gordon
810000,Apartment,Fish Hoek,1,1,,38,,southern-peninsula
810000,Apartment,Buhrein,2,1,,58,,northern-suburbs
810000,Apartment,Parklands,2,1,1,63,,blouberg
814504,Apartment,Pinelands,1,1,1,33,,northern-suburbs
819000,Apartment,Muizenberg,1,1,,,,southern-suburbs
820000,Apartment,Loevenstein,1,1,1,34,,northern-suburbs
820000,Apartment,Table View,1,1,1,39,,blouberg
820000,Apartment,Pinelands,1,1,1,,,northern-suburbs
820000,Apartment,Bellville Central,2,1,1,83,,northern-suburbs
820000,Apartment,Gordons Bay Central,2,1,1,70,,strand-gordon
820000,Apartment,Gordons Bay Central,2,1,2,72,,strand-gordon
820000,Apartment,Heritage Park,2,1,2,65,,somerset-west
820000,Apartment,Parklands,2,1,1,,,blouberg
820000,Apartment,Parklands,2,1,1,56,,blouberg
820000,Apartment,Whispering Pines,2,1,1,,,strand-gordon
820000,House,Phoenix,2,1,1,,134,milnerton
820000,House,Buhrein,3,1,1,,,northern-suburbs
820000,House,Strandfontein,3,1,3,,241,cape-flats
820000,House,Ilitha Park,3,2,1,,,cape-flats
820000,House,Kleinbegin,3,2,2,,534,northern-suburbs
825000,Apartment,Audas Estate,2,1,2,73,,somerset-west
825000,Apartment,Brackenfell Central,2,1,,,,northern-suburbs
825000,Apartment,Brackenfell Central,2,1,1,63,,northern-suburbs
825000,Apartment,Buhrein,2,1,1,53,,northern-suburbs
825000,Apartment,Parklands,2,1,1,58,,blouberg
825000,Apartment,Southfield,2,1,,52,,southern-suburbs
825000,Apartment,St Michaels,2,1,1,65,,northern-suburbs
825000,House,Phoenix,2,1,,,127,milnerton
825000,Apartment,Parklands,3,2,,73,,blouberg
829000,Apartment,Parklands East,2,1,1,62,,blouberg
829000,Apartment,Whispering Pines,2,2,1,74,,strand-gordon
829999,House,Bernadino Heights,2,1,3,,220,northern-suburbs
829999,Apartment,Parklands,2,2,1,59,,blouberg
830000,Apartment,Buhrein,2,1,1,50,,northern-suburbs
830000,Apartment,Kraaifontein East,2,1,1,51,,northern-suburbs
830000,Apartment,Parklands,2,1,1,63,,blouberg
830000,House,Table View,2,1,,46,,blouberg
830000,Apartment,Gordons Bay Central,3,1,1,81,,strand-gordon
830000,House,Westridge,3,1,,,188,cape-flats
830000,Apartment,Gordons Bay Central,2,2,1,74,,strand-gordon
835000,Apartment,Wynberg Upper,1,1,1,42,,southern-suburbs
835000,Apartment,Buhrein,2,1,1,58,,northern-suburbs
835000,Apartment,Grassy Park,2,1,,46,,southern-suburbs
835000,Apartment,Heritage Park,2,1,2,82,,somerset-west
839000,Apartment,Oakglen,2,1,1,50,,northern-suburbs
840000,Apartment,Tijgerhof,1,1,,62,,milnerton
840000,Apartment,Grassy Park,2,1,,44,,southern-suburbs
840000,Apartment,Gants Plaza,3,1,1,106,,strand-gordon
845000,Apartment,Mowbray,0.5,1,,34,,southern-suburbs
845000,Apartment,Blouberg Sands,1,1,,38,,blouberg
845000,Apartment,Muizenberg,1,1,1,46,,southern-suburbs
845000,Apartment,Pinelands,1,1,1,,,northern-suburbs
845000,Apartment,Grassy Park,2,1,1,44,,southern-suburbs
845000,Apartment,Mountainside,2,1,2,59,,strand-gordon
845000,Apartment,Parklands,2,1,1,54,,blouberg
845000,Apartment,Muizenberg,2,1,1,46,,southern-suburbs
845000,House,Broadlands Village,3,2,2,,220,strand-gordon
849000,Apartment,Loevenstein,1,1,1,57,,northern-suburbs
849000,Apartment,Parklands North,1,1,2,43,,blouberg
849000,Apartment,West Beach,1,1,1,39,,blouberg
849000,Apartment,Muizenberg,1,1,,43,,southern-suburbs
849000,Apartment,Brackenfell South,2,1,,74,,northern-suburbs
849000,Apartment,Parklands,2,1,1,,,blouberg
849000,Apartment,Parklands,2,1,1,80,,blouberg
849000,Apartment,Strand Central,2,1,,96,,strand-gordon
849000,Apartment,Strand Central,2,1,1,96,,strand-gordon
849000,Apartment,Sunnydale,2,1,,60,,southern-peninsula
849000,House,Portlands,2,1,3,,,cape-flats
849000,House,Scottsdene,2,1,3,,,northern-suburbs
849000,Apartment,Muizenberg,2,1,1,45,,southern-suburbs
849000,House,Strandfontein Village,3,1,,,,cape-flats
849000,House,Langa,4,2,2,,256,cape-flats
849900,Apartment,Buhrein,2,1,1,53,,northern-suburbs
850000,Apartment,Observatory,0.5,1,1,31,,southern-suburbs
850000,Apartment,Salt River,0.5,1,,,,southern-suburbs
850000,Apartment,Bloubergrant,1,1,,32,,blouberg
850000,Apartment,Diep River,1,1,,44,,southern-suburbs
850000,Apartment,Fish Hoek,1,1,,53,,southern-peninsula
850000,Apartment,Gordon Heights,1,1,1,51,,strand-gordon
850000,Apartment,Loevenstein,1,1,1,43,,northern-suburbs
850000,Apartment,Milnerton Central,1,1,1,59,,milnerton
850000,Apartment,Rosebank,1,1,,41,,southern-suburbs
850000,Apartment,Sandown,1,1,1,41,,blouberg
850000,Apartment,Wynberg Upper,1,1,1,33,,southern-suburbs
850000,House,Bridgetown,1,1,,,38,cape-flats
850000,House,Brooklyn,1,1,1,50,,milnerton
850000,Apartment,Pinelands,1,1,,43,,northern-suburbs
850000,Apartment,Bellville Central,2,1,1,81,,northern-suburbs
850000,Apartment,Brooklyn,2,1,,54,,milnerton
850000,Apartment,Buhrein,2,1,1,,51,northern-suburbs
850000,Apartment,Buhrein,2,1,1,53,,northern-suburbs
850000,Apartment,Buhrein,2,1,1,58,,northern-suburbs
850000,Apartment,Durmonte,2,1,,47,,northern-suburbs
850000,Apartment,Gants Plaza,2,1,1,125,,strand-gordon
850000,Apartment,Gordons Bay Central,2,1,1,96,,strand-gordon
850000,Apartment,Heritage Park,2,1,1,65,,somerset-west
850000,Apartment,Mountainside,2,1,2,59,,strand-gordon
850000,Apartment,Parklands East,2,1,1,54,,blouberg
850000,Apartment,Parklands East,2,1,1,58,,blouberg
850000,Apartment,Parklands East,2,1,1,62,,blouberg
850000,Apartment,Parklands East,2,1,1,66,,blouberg
850000,Apartment,Parklands,2,1,,54,,blouberg
850000,Apartment,Parklands,2,1,1,,,blouberg
850000,Apartment,Parklands,2,1,1,51,,blouberg
850000,Apartment,Parklands,2,1,1,53,,blouberg
850000,Apartment,Parklands,2,1,1,63,,blouberg
850000,Apartment,Parklands,2,1,1,73,,blouberg
850000,Apartment,Parklands,2,1,1,80,,blouberg
850000,Apartment,Parklands,2,1,2,59,,blouberg
850000,Apartment,Parklands,2,1,2,69,,blouberg
850000,Apartment,Rugby,2,1,,65,,milnerton
850000,Apartment,Sanlamhof,2,1,2,78,,northern-suburbs
850000,Apartment,Strand South,2,1,1,115,,strand-gordon
